perturbation,random_repeat,target_layer,target_sort,horizon,kl_bits,norm_l2,cosine_distance,mean_delta_norm,relative_delta_norm,Model,patch_layer,patch_hook,batch_index,tokens_in_batch,total_cached_tokens,top_k
sae,-1,28,28,24,12.381425857543945,1.414262294769287,0.9415788650512695,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,8192,64
sae,-1,30,30,26,13.546294212341309,1.4415308237075806,0.9817492961883545,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,8192,64
sae,-1,final,9999,full,12.374216079711914,,,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,8192,64
random_matched_norm,0,4,4,0,0.8576357364654541,0.524059534072876,0.11529035866260529,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,8192,64
random_matched_norm,0,8,8,4,3.17944073677063,0.8870168328285217,0.42863601446151733,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,8192,64
random_matched_norm,0,12,12,8,4.428108215332031,1.0501075983047485,0.6012403964996338,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,8192,64
random_matched_norm,0,16,16,12,4.4441399574279785,1.0257248878479004,0.6095473170280457,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,8192,64
random_matched_norm,0,20,20,16,6.523212909698486,1.1354645490646362,0.6985971927642822,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,8192,64
random_matched_norm,0,24,24,20,9.472061157226562,1.1991653442382812,0.7561912536621094,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,8192,64
random_matched_norm,0,28,28,24,10.441709518432617,1.251383900642395,0.8070282936096191,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,8192,64
random_matched_norm,0,30,30,26,10.163748741149902,1.2915819883346558,0.8219749927520752,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,8192,64
random_matched_norm,0,final,9999,full,6.903896808624268,,,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,8192,64
sae,-1,4,4,0,1.2292509078979492,0.5349127650260925,0.1687314808368683,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,8192,64
sae,-1,8,8,4,5.702508926391602,2.0254368782043457,0.7459256649017334,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,8192,64
sae,-1,12,12,8,5.610372066497803,1.5467822551727295,0.7563228607177734,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,8192,64
sae,-1,16,16,12,5.834267616271973,1.3174192905426025,0.764737606048584,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,8192,64
sae,-1,20,20,16,8.478123664855957,1.400772213935852,0.8235040903091431,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,8192,64
sae,-1,24,24,20,11.68458366394043,1.4173524379730225,0.8685506582260132,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,8192,64
sae,-1,28,28,24,11.784746170043945,1.4219188690185547,0.940108060836792,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,8192,64
sae,-1,30,30,26,12.577190399169922,1.4526793956756592,0.9761631488800049,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,8192,64
sae,-1,final,9999,full,11.785332679748535,,,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,8192,64
random_matched_norm,0,4,4,0,0.9088014960289001,0.5348788499832153,0.11933128535747528,12.963157653808594,0.5348777174949646,Llama-3.1-8B,4,blocks.4.hook_resid_post,2,512,8192,64
