Model,alias_factor,alias_mode,N,Total Bound,Random Baseline,B,P,m_alias,R_hat_hG,eps_loss_hat,eta_hat,KL_M_Som_bits,t_proxy_risk,t_reconstruction_gap,t_mismatch,t_sparse_complexity,t_concentration,asymptotic_floor,top_k,alpha,delta,calibration_tokens,extrapolated,Crossing N
Gemma-2B,2,token_hash,1008.0,84.31754903674215,17.96578428466209,18.96578428466209,32087,32768,6.473718643188477,0.4819447994232178,0.0009920635493472219,0.5532213449478149,6.473718643188477,0.4819447994232178,0.018815263273595634,76.45884480250535,0.8842255283515068,6.97447870588529,64,0.5,0.05,2240000,False,
Gemma-2B,4,token_hash,1008.0,116.00171414303733,17.96578428466209,18.96578428466209,64068,65536,6.473730564117432,0.4819447994232178,0.0019841270986944437,0.5532213449478149,6.473730564117432,0.4819447994232178,0.03763052654719127,108.12418272459799,0.8842255283515068,6.993305890087841,64,0.5,0.05,2240000,False,
Gemma-2B,8,token_hash,1008.0,160.80237098488513,17.96578428466209,18.96578428466209,127952,131072,6.473730564117432,0.4819447994232178,0.0029761905316263437,0.5532213449478149,6.473730564117432,0.4819447994232178,0.056445787612879016,152.9060243053801,0.8842255283515068,7.012121151153528,64,0.5,0.05,2240000,False,
Gemma-2B,16,token_hash,1008.0,224.22645366951195,17.96578428466209,18.96578428466209,255493,262144,6.47373104095459,0.4819447994232178,0.007936508394777775,0.5532213449478149,6.47373104095459,0.4819447994232178,0.15052210618876508,216.2360301945939,0.8842255283515068,7.1061979465665726,64,0.5,0.05,2240000,False,
Gemma-2B,32,token_hash,1008.0,314.0293035932558,17.96578428466209,18.96578428466209,509889,524288,6.473730564117432,0.4819447994232178,0.02083333395421505,0.5532213449478149,6.473730564117432,0.4819447994232178,0.3951205177059689,305.7942821836577,0.8842255283515068,7.3507958812466185,64,0.5,0.05,2240000,False,
Gemma-2B,1,token_hash,2000.0,45.95280536155712,17.96578428466209,18.96578428466209,16078,16384,6.443380832672119,0.48720240592956543,0.0005000000237487257,0.5564019680023193,6.443380832672119,0.48720240592956543,0.009482892592744253,38.38500137772498,0.627737852637711,6.9400661311944285,64,0.5,0.05,2240000,False,
Gemma-2B,2,token_hash,2000.0,61.84819910086249,17.96578428466209,18.96578428466209,32087,32768,6.443380832672119,0.48720240592956543,0.0005000000237487257,0.5564019680023193,6.443380832672119,0.48720240592956543,0.009482892592744253,54.28039511703035,0.627737852637711,6.9400661311944285,64,0.5,0.05,2240000,False,
Gemma-2B,4,token_hash,2000.0,84.33784757621032,17.96578428466209,18.96578428466209,64068,65536,6.443386554718018,0.48720240592956543,0.0010000000474974513,0.5564019680023193,6.443386554718018,0.48720240592956543,0.018965785185488505,76.76055497773955,0.627737852637711,6.949554745833072,64,0.5,0.05,2240000,False,
Gemma-2B,8,token_hash,2000.0,116.15825091947521,17.96578428466209,18.96578428466209,127952,131072,6.443387508392334,0.48720240592956543,0.0024999999441206455,0.5564019680023193,6.443387508392334,0.48720240592956543,0.04741445965185944,108.55250869286374,0.627737852637711,6.978004373973759,64,0.5,0.05,2240000,False,
Gemma-2B,16,token_hash,2000.0,161.20343819346184,17.96578428466209,18.96578428466209,255493,262144,6.443384647369385,0.48720240592956543,0.007000000216066837,0.5564019680023193,6.443384647369385,0.48720240592956543,0.13276049409051166,153.51235279343464,0.627737852637711,7.063347547389462,64,0.5,0.05,2240000,False,
Gemma-2B,32,token_hash,2000.0,225.02056599551892,17.96578428466209,18.96578428466209,509889,524288,6.44338846206665,0.48720240592956543,0.019500000402331352,0.5564019680023193,6.44338846206665,0.48720240592956543,0.36983280118144035,217.09240447370354,0.627737852637711,7.300423669177656,64,0.5,0.05,2240000,False,
Gemma-2B,1,token_hash,3008.0,38.70520823558905,17.96578428466209,18.96578428466209,16078,16384,6.407918930053711,0.4796029329299927,0.0003324467979837209,0.555994987487793,6.407918930053711,0.4796029329299927,0.006305114256685886,31.29951747860633,0.5118637797423297,6.89382697724039,64,0.5,0.05,2240000,False,
Gemma-2B,2,token_hash,3008.0,51.67277781032927,17.96578428466209,18.96578428466209,32087,32768,6.407918930053711,0.4796029329299927,0.0006648935959674418,0.555994987487793,6.407918930053711,0.4796029329299927,0.012610228513371772,44.26078193908987,0.5118637797423297,6.900132091497075,64,0.5,0.05,2240000,False,
Gemma-2B,4,token_hash,3008.0,70.0096359446724,17.96578428466209,18.96578428466209,64068,65536,6.407922744750977,0.4796029329299927,0.0009973404230549932,0.555994987487793,6.407922744750977,0.4796029329299927,0.01891534332203463,62.59133114392707,0.5118637797423297,6.906441021003004,64,0.5,0.05,2240000,False,
Gemma-2B,8,token_hash,3008.0,95.95833676052528,17.96578428466209,18.96578428466209,127952,131072,6.407923221588135,0.4796029329299927,0.0023271276149898767,0.555994987487793,6.407923221588135,0.4796029329299927,0.04413580034877817,88.51481102591605,0.5118637797423297,6.931661954866906,64,0.5,0.05,2240000,False,
Gemma-2B,16,token_hash,3008.0,132.70731704192573,17.96578428466209,18.96578428466209,255493,262144,6.407921314239502,0.4796029329299927,0.006981383077800274,0.555994987487793,6.407921314239502,0.4796029329299927,0.13240740546215027,125.17552160955177,0.5118637797423297,7.019931652631645,64,0.5,0.05,2240000,False,
Gemma-2B,32,token_hash,3008.0,184.79072951108884,17.96578428466209,18.96578428466209,509889,524288,6.407923698425293,0.4796029329299927,0.019614361226558685,0.555994987487793,6.407923698425293,0.4796029329299927,0.37200174390435214,177.01933735608688,0.5118637797423297,7.259528375259638,64,0.5,0.05,2240000,False,
Gemma-2B,1,token_hash,4000.0,34.501376228599206,17.96578428466209,18.96578428466209,16078,16384,6.418017387390137,0.4924449324607849,0.0002500000118743628,0.5627483129501343,6.418017387390137,0.4924449324607849,0.004741446296372126,27.142294770044305,0.44387769240760716,6.915203766147294,64,0.5,0.05,2240000,False,
Gemma-2B,2,token_hash,4000.0,45.75059982333299,17.96578428466209,18.96578428466209,32087,32768,6.418017387390137,0.4924449324607849,0.000750000006519258,0.5627483129501343,6.418017387390137,0.4924449324607849,0.014224338337139408,38.38203547273733,0.44387769240760716,6.924686658188061,64,0.5,0.05,2240000,False,
Gemma-2B,4,token_hash,4000.0,61.655959532347,17.96578428466209,18.96578428466209,64068,65536,6.418020725250244,0.4924449324607849,0.0012499999720603228,0.5627483129501343,6.418020725250244,0.4924449324607849,0.02370722982592972,54.277908952402434,0.44387769240760716,6.934172887536959,64,0.5,0.05,2240000,False,
Gemma-2B,8,token_hash,4000.0,84.17419525450251,17.96578428466209,18.96578428466209,127952,131072,6.418018817901611,0.4924449324607849,0.0032500000670552254,0.5627483129501343,6.418018817901611,0.4924449324607849,0.06163880019690673,76.7582150115356,0.44387769240760716,6.972102550559303,64,0.5,0.05,2240000,False,
Gemma-2B,16,token_hash,4000.0,116.0367261624883,17.96578428466209,18.96578428466209,255493,262144,6.418017387390137,0.4924449324607849,0.007000000216066837,0.5627483129501343,6.418017387390137,0.4924449324607849,0.13276049409051166,108.54962565613926,0.44387769240760716,7.0432228139414335,64,0.5,0.05,2240000,False,
Gemma-2B,32,token_hash,4000.0,161.24116703692195,17.96578428466209,18.96578428466209,509889,524288,6.418017387390137,0.4924449324607849,0.019999999552965164,0.5627483129501343,6.418017387390137,0.4924449324607849,0.3793156772148755,153.50751134744857,0.44387769240760716,7.289777997065797,64,0.5,0.05,2240000,False,
Gemma-2B,1,token_hash,5008.0,31.575905509896472,17.96578428466209,18.96578428466209,16078,16384,6.425457954406738,0.49255311489105225,0.00019968050764873624,0.5663122534751892,6.425457954406738,0.49255311489105225,0.00378709743391775,24.257408297991002,0.3966990451737627,6.921798166731708,64,0.5,0.05,2240000,False,
Gemma-2B,2,token_hash,5008.0,41.62857654343253,17.96578428466209,18.96578428466209,32087,32768,6.425457954406738,0.49255311489105225,0.0005990415229462087,0.5663122534751892,6.425457954406738,0.49255311489105225,0.01136129230175325,34.30250513665922,0.3966990451737627,6.929372361599544,64,0.5,0.05,2240000,False,
Gemma-2B,4,token_hash,5008.0,55.8424940581453,17.96578428466209,18.96578428466209,64068,65536,6.425460338592529,0.49255311489105225,0.000998402596451342,0.5663122534751892,6.425460338592529,0.49255311489105225,0.01893548827354269,48.508846071214414,0.3966990451737627,6.936948941757124,64,0.5,0.05,2240000,False,
Gemma-2B,8,token_hash,5008.0,75.96750670950985,17.96578428466209,18.96578428466209,127952,131072,6.4254584312438965,0.49255311489105225,0.002795527223497629,0.5663122534751892,6.4254584312438965,0.49255311489105225,0.05301936628275638,68.59977675191838,0.3966990451737627,6.971030912417705,64,0.5,0.05,2240000,False,
Gemma-2B,16,token_hash,5008.0,104.44805480787119,17.96578428466209,18.96578428466209,255493,262144,6.42545747756958,0.49255311489105225,0.00638977624475956,0.5663122534751892,6.42545747756958,0.49255311489105225,0.121187117885368,97.01215805235142,0.3966990451737627,7.039197710346,64,0.5,0.05,2240000,False,
Gemma-2B,32,token_hash,5008.0,144.84712879218242,17.96578428466209,18.96578428466209,509889,524288,6.425455093383789,0.49255311489105225,0.01797124557197094,0.5663122534751892,6.425455093383789,0.49255311489105225,0.3408387668446896,137.19158277188913,0.3966990451737627,7.258846975119531,64,0.5,0.05,2240000,False,
